,runtime,area,pe_area_ratio,PE,L1_size,L2_size,PE_area,L1_area,L2_area,best_sol
0,511745.0,118724.352,0.3990419758197543,168.0,90.0,88584.0,47376.0,10402.56,60945.791999999994,"[['X', 90], ['X', 1], ['Y', 120], ['K', 4], ['S', 3], ['R', 3], ['C', 3], ['Y', 6], ['K', 2], ['X', 1], ['Y', 1], ['S', 3], ['C', 1], ['R', 3]]"
