,runtime,area,pe_area_ratio,PE,L1_size,L2_size,PE_area,L1_area,L2_area,best_sol
0,439729.0,150324.19199999998,0.3151588534731656,168.0,486.0,67986.0,47376.0,56173.82399999999,46774.367999999995,"[['X', 133], ['K', 27], ['S', 3], ['C', 3], ['X', 1], ['Y', 16], ['R', 3], ['C', 3], ['Y', 1], ['R', 3], ['X', 1], ['K', 13], ['S', 3], ['C', 1]]"
