,runtime,area,pe_area_ratio,PE,L1_size,L2_size,PE_area,L1_area,L2_area,best_sol
0,495649.0,154390.272,0.3068587119271349,168.0,378.0,92040.0,47376.0,43690.75199999999,63323.52,"[['X', 57], ['Y', 38], ['C', 3], ['R', 3], ['S', 3], ['X', 1], ['K', 12], ['C', 3], ['Y', 1], ['C', 1], ['X', 1], ['R', 3], ['K', 10], ['S', 3]]"
