,runtime,area,pe_area_ratio,PE,L1_size,L2_size,PE_area,L1_area,L2_area,best_sol
0,591205.0,144152.832,0.3286511915353838,168.0,198.0,107400.0,47376.0,22885.631999999998,73891.2,"[['X', 80], ['Y', 127], ['K', 32], ['S', 3], ['C', 1], ['X', 1], ['R', 3], ['Y', 13], ['K', 5], ['S', 3], ['Y', 1], ['C', 1], ['R', 3], ['X', 1]]"
