,runtime,area,pe_area_ratio,PE,L1_size,L2_size,PE_area,L1_area,L2_area,best_sol
0,56.0,57547.392,0.82325190340511,168.0,66.0,3696.0,47376.0,7628.543999999999,2542.848,"[['K', 124], ['C', 3], ['K', 4], ['Y', 223], ['R', 3], ['X', 224], ['S', 3], ['K', 6], ['C', 1], ['S', 3], ['X', 1], ['R', 3], ['Y', 2], ['K', 1]]"
