,runtime,area,pe_area_ratio,PE,L1_size,L2_size,PE_area,L1_area,L2_area,best_sol
0,487689.0,141221.952,0.33547192436484663,168.0,198.0,103140.0,47376.0,22885.631999999998,70960.31999999999,"[['X', 135], ['Y', 60], ['X', 1], ['C', 3], ['R', 3], ['S', 3], ['K', 6], ['Y', 3], ['R', 3], ['Y', 1], ['X', 1], ['C', 1], ['S', 3], ['K', 5]]"
