,runtime,area,pe_area_ratio,PE,L1_size,L2_size,PE_area,L1_area,L2_area,best_sol
0,39.0,55293.504,0.8568095087625482,168.0,54.0,2436.0,47376.0,6241.535999999999,1675.9679999999998,"[['C', 121], ['K', 64], ['S', 3], ['R', 3], ['C', 1], ['Y', 223], ['X', 223], ['K', 59], ['Y', 1], ['R', 3], ['S', 3], ['K', 1], ['C', 1], ['X', 1]]"
