,runtime,area,pe_area_ratio,PE,L1_size,L2_size,PE_area,L1_area,L2_area,best_sol
0,768121.0,68713.632,0.6894701767474611,168.0,54.0,21942.0,47376.0,6241.535999999999,15096.096,"[['X', 16], ['X', 1], ['R', 3], ['C', 3], ['Y', 1], ['K', 33], ['S', 3], ['X', 1], ['C', 1], ['S', 3], ['X', 1], ['R', 3], ['Y', 1], ['K', 1]]"
